date,price,volume,daily_return,volatility_7d,volatility_30d,MA_7,MA_30
2025-12-15,86217.69481699889,33808538697.042442,0.0048270304787474405,0.0064040912178343935,0.0049129298287555676,86178.06888665138,88451.06160120595
2025-12-15,86115.3087389092,33808538697.042442,-0.0011875297560091091,0.0050752292078048355,0.004907882579082779,86059.59355710936,88361.24636686318
2025-12-16,86413.22138097929,50630498834.055145,0.003459462044934636,0.004772774055610703,0.004972794561954266,86064.83904014353,88281.37784595361
2025-12-16,85814.24822225161,50630498834.055145,-0.00693149901317669,0.004546254394020066,0.005056819523237538,86080.48764032498,88175.22252610387
2025-12-16,85900.22101168243,50630498834.055145,0.0010018474928330523,0.00395698865083017,0.005050575022769545,86041.44108142544,88082.74318734424
2025-12-16,85950.10854836363,50630498834.055145,0.0005807614473356537,0.003929513107174477,0.005059281388386329,86030.61733380482,87995.16139177146
2025-12-16,85848.70319000457,50630498834.055145,-0.0011798165246295067,0.00381685952167844,0.00505933500920834,86037.07227274137,87907.54153397867
2025-12-16,85830.92653857765,50630498834.055145,-0.0002070695393915356,0.003197734948382443,0.005056828203184325,85981.81966153835,87825.52994403198
2025-12-16,86036.81198662342,50630498834.055145,0.002398732675374715,0.00337720990452486,0.005093174766571791,85970.60583978322,87752.39787379678
2025-12-16,86515.59449042796,50630498834.055145,0.005564856399827844,0.0038150511178989045,0.005182329845276659,85985.23056970446,87686.6325185061
2025-12-16,86036.32380994338,50630498834.055145,-0.005539702793553647,0.003396207279282714,0.004921298895352411,86016.95565366044,87578.68509259695
2025-12-16,86243.71038076178,50630498834.055145,0.0024104536506757146,0.003480282403204833,0.004957711254843548,86066.0255635289,87476.47398476348
2025-12-16,86305.28532317241,50630498834.055145,0.0007139644402911483,0.0034806803566170374,0.0049661790029851705,86116.7651027873,87376.73773813684
2025-12-16,86969.77661275564,50630498834.055145,0.007699311659709052,0.004257512357175312,0.005135462063425948,86276.9184488946,87286.79244930229
2025-12-16,87273.02449471162,50630498834.055145,0.0034868191430021955,0.004186511855246992,0.005200312579825069,86482.93244262804,87210.40359164619
2025-12-16,87165.62687309732,50630498834.055145,-0.00123059355666999,0.004404406771015353,0.005155801656203244,86644.1917121243,87122.2164670586
2025-12-16,86587.04792162194,50630498834.055145,-0.006637696213872557,0.0050646264390463575,0.005258226116617481,86654.39934515201,87017.96451824921
2025-12-16,87253.23405418466,50630498834.055145,0.007693831220181524,0.005065878387091075,0.0054915693614311055,86828.24366575791,86933.24159536559
2025-12-16,87882.79494072369,50630498834.055145,0.0072153301062520825,0.005439439178190928,0.005683213757143936,87062.39860289532,86867.08010417994
2025-12-16,87604.55174544627,50630498834.055145,-0.003166071305141016,0.005857846498432562,0.005698516423811021,87248.0080917916,86791.59790462742
2025-12-16,87208.3896691149,50630498834.055145,-0.004522163157486436,0.005749050449076166,0.005730346904833775,87282.09567127148,86710.5275151964
2025-12-16,87813.4090457039,50630498834.055145,0.006937628121383321,0.006188451059225922,0.005901365285231059,87359.29346427039,86647.652119545
2025-12-16,87655.29890665147,50630498834.055145,-0.0018005238695395498,0.0062247753803915335,0.005890496304731138,87429.24661192097,86588.19631378609
2025-12-16,87597.60958564984,50630498834.055145,-0.0006581384322591477,0.005384860804872833,0.005090122789523321,87573.61256392497,86575.59032259726
2025-12-16,87760.1392006664,50630498834.055145,0.001855411532179163,0.004705937744161644,0.004604530660007387,87646.02758485092,86602.77376109603
2025-12-16,87752.71363044197,50630498834.055145,-8.461210627119797e-05,0.0037734554356156965,0.004420267161664647,87627.44454052496,86648.6474487861
